material_id,task,gt_value,raw_output,model,exp,pred_value,abs_error,is_correct,refusal,parse_fail,is_error,error_type_auto
mp-11054,formation_energy_per_atom,-0.278649864374999,-0.278649864374999,gemini,exp4_cov,-0.278649864374999,0.0,True,False,False,False,ok
mp-306,band_gap,6.3017,6.3017,gemini,exp4_cov,6.3017,0.0,True,False,False,False,ok
mp-306,formation_energy_per_atom,-2.798056310000001,-2.798056310000001,gemini,exp4_cov,-2.798056310000001,0.0,True,False,False,False,ok
mp-1018040,band_gap,2.5765,2.5765,gemini,exp4_cov,2.5765,0.0,True,False,False,False,ok
mp-1018040,formation_energy_per_atom,-1.474296713671875,-1.474296713671875,gemini,exp4_cov,-1.474296713671875,0.0,True,False,False,False,ok
mp-12957,band_gap,1.0933,1.0933,gemini,exp4_cov,1.0933,0.0,True,False,False,False,ok
mp-12957,formation_energy_per_atom,0.0,0.0,gemini,exp4_cov,0.0,0.0,True,False,False,False,ok
mp-8377,band_gap,3.0604,3.0604,gemini,exp4_cov,3.0604,0.0,True,False,False,False,ok
mp-8377,formation_energy_per_atom,-1.4950600038888862,-1.4950600038888862,gemini,exp4_cov,-1.4950600038888862,0.0,True,False,False,False,ok
mp-23933,band_gap,2.197699999999999,2.1977,gemini,exp4_cov,2.1977,1.3322676295501878e-15,True,False,False,False,ok
mp-23933,formation_energy_per_atom,-0.073632082812499,-0.073632082812499,gemini,exp4_cov,-0.073632082812499,0.0,True,False,False,False,ok
mp-13568,band_gap,0.3379,0.3379,gemini,exp4_cov,0.3379,0.0,True,False,False,False,ok
mp-13568,formation_energy_per_atom,-2.015935722708332,-2.015935722708332,gemini,exp4_cov,-2.015935722708332,0.0,True,False,False,False,ok
mp-571442,band_gap,3.0417,3.0417,gemini,exp4_cov,3.0417,0.0,True,False,False,False,ok
mp-571442,formation_energy_per_atom,-1.710965791249998,-1.710965791249998,gemini,exp4_cov,-1.710965791249998,0.0,True,False,False,False,ok
mp-1154,band_gap,0.7510000000000001,0.751,gemini,exp4_cov,0.751,1.1102230246251563e-16,True,False,False,False,ok
mp-1154,formation_energy_per_atom,-0.286120912954541,-0.286120912954541,gemini,exp4_cov,-0.286120912954541,0.0,True,False,False,False,ok
mp-1524481,band_gap,8.309,8.309,gemini,exp4_cov,8.309,0.0,True,False,False,False,ok
mp-1524481,formation_energy_per_atom,-1.27488559425,-1.27488559425,gemini,exp4_cov,-1.27488559425,0.0,True,False,False,False,ok
mp-27972,band_gap,4.103299999999999,4.1033,gemini,exp4_cov,4.1033,8.881784197001252e-16,True,False,False,False,ok
mp-27972,formation_energy_per_atom,-2.494519163125,-2.494519163125,gemini,exp4_cov,-2.494519163125,0.0,True,False,False,False,ok
mp-27153,band_gap,0.2115,0.2115,gemini,exp4_cov,0.2115,0.0,True,False,False,False,ok
mp-27153,formation_energy_per_atom,-1.76299271,-1.76299271,gemini,exp4_cov,-1.76299271,0.0,True,False,False,False,ok
mp-1524458,band_gap,3.1633,3.1633,gemini,exp4_cov,3.1633,0.0,True,False,False,False,ok
mp-1524458,formation_energy_per_atom,-1.529192906999997,-1.529192906999997,gemini,exp4_cov,-1.529192906999997,0.0,True,False,False,False,ok
mp-634859,band_gap,2.7345,2.7345,gemini,exp4_cov,2.7345,0.0,True,False,False,False,ok
mp-634859,formation_energy_per_atom,-2.206560153333333,-2.206560153333333,gemini,exp4_cov,-2.206560153333333,0.0,True,False,False,False,ok
mp-468,band_gap,7.6012,7.6012,gemini,exp4_cov,7.6012,0.0,True,False,False,False,ok
mp-468,formation_energy_per_atom,-3.86576940625,-3.86576940625,gemini,exp4_cov,-3.86576940625,0.0,True,False,False,False,ok
mp-559931,band_gap,1.6025,1.6025,gemini,exp4_cov,1.6025,0.0,True,False,False,False,ok
mp-559931,formation_energy_per_atom,-3.238528048750001,-3.238528048750001,gemini,exp4_cov,-3.238528048750001,0.0,True,False,False,False,ok
mp-1206891,band_gap,1.0096,1.0096,gemini,exp4_cov,1.0096,0.0,True,False,False,False,ok
mp-1206891,formation_energy_per_atom,-0.5667571437499991,-0.5667571437499991,gemini,exp4_cov,-0.5667571437499991,0.0,True,False,False,False,ok
mp-1095275,band_gap,0.4889,0.4889,gemini,exp4_cov,0.4889,0.0,True,False,False,False,ok
mp-1095275,formation_energy_per_atom,-0.009709900654762,-0.009709900654762,gemini,exp4_cov,-0.009709900654762,0.0,True,False,False,False,ok
mp-1201,band_gap,0.1314,0.1314,gemini,exp4_cov,0.1314,0.0,True,False,False,False,ok
mp-1201,formation_energy_per_atom,-0.383199846000002,-0.383199846000002,gemini,exp4_cov,-0.383199846000002,0.0,True,False,False,False,ok
mp-570437,band_gap,2.3382,2.3382,gemini,exp4_cov,2.3382,0.0,True,False,False,False,ok
mp-570437,formation_energy_per_atom,-0.827083558444443,-0.827083558444443,gemini,exp4_cov,-0.827083558444443,0.0,True,False,False,False,ok
mp-27358,band_gap,2.9034,2.9034,gemini,exp4_cov,2.9034,0.0,True,False,False,False,ok
mp-27358,formation_energy_per_atom,-1.022062649955356,-1.022062649955356,gemini,exp4_cov,-1.022062649955356,0.0,True,False,False,False,ok
mp-754815,band_gap,3.976499999999999,3.9765,gemini,exp4_cov,3.9765,1.3322676295501878e-15,True,False,False,False,ok
mp-754815,formation_energy_per_atom,-2.30537281125,-2.30537281125,gemini,exp4_cov,-2.30537281125,0.0,True,False,False,False,ok
mp-568263,band_gap,1.2121,1.2121,gemini,exp4_cov,1.2121,0.0,True,False,False,False,ok
mp-568263,formation_energy_per_atom,-0.69001870828125,-0.69001870828125,gemini,exp4_cov,-0.69001870828125,0.0,True,False,False,False,ok
mp-1025522,band_gap,0.6758999999999991,0.6759,gemini,exp4_cov,0.6759,8.881784197001252e-16,True,False,False,False,ok
mp-1025522,formation_energy_per_atom,-1.162119996249998,-1.162119996249998,gemini,exp4_cov,-1.162119996249998,0.0,True,False,False,False,ok
mp-571011,band_gap,1.7836,1.7836,gemini,exp4_cov,1.7836,0.0,True,False,False,False,ok
mp-571011,formation_energy_per_atom,-0.975770047431038,-0.975770047431038,gemini,exp4_cov,-0.975770047431038,0.0,True,False,False,False,ok
mp-28044,band_gap,4.918,4.918,gemini,exp4_cov,4.918,0.0,True,False,False,False,ok
mp-28044,formation_energy_per_atom,-2.512653630624999,-2.512653630624999,gemini,exp4_cov,-2.512653630624999,0.0,True,False,False,False,ok
mp-1217322,band_gap,0.7062,0.7062,gemini,exp4_cov,0.7062,0.0,True,False,False,False,ok
mp-1217322,formation_energy_per_atom,-0.010930726197914,-0.010930726197914,gemini,exp4_cov,-0.010930726197914,0.0,True,False,False,False,ok
mp-541155,band_gap,0.9239,0.9239,gemini,exp4_cov,0.9239,0.0,True,False,False,False,ok
mp-541155,formation_energy_per_atom,-0.9510626574999992,-0.9510626574999992,gemini,exp4_cov,-0.9510626574999992,0.0,True,False,False,False,ok
mp-19,band_gap,0.1856,0.1856,gemini,exp4_cov,0.1856,0.0,True,False,False,False,ok
mp-19,formation_energy_per_atom,0.0,0.0,gemini,exp4_cov,0.0,0.0,True,False,False,False,ok
mp-22885,band_gap,2.686199999999999,2.686199999999999,gemini,exp4_cov,2.686199999999999,0.0,True,False,False,False,ok
mp-22885,formation_energy_per_atom,-0.7818107566666681,-0.7818107566666681,gemini,exp4_cov,-0.7818107566666681,0.0,True,False,False,False,ok
mp-20652,band_gap,1.9078,1.9078,gemini,exp4_cov,1.9078,0.0,True,False,False,False,ok
mp-20652,formation_energy_per_atom,-2.26442824375,-2.26442824375,gemini,exp4_cov,-2.26442824375,0.0,True,False,False,False,ok
mp-27857,band_gap,0.9792,0.9792,gemini,exp4_cov,0.9792,0.0,True,False,False,False,ok
mp-27857,formation_energy_per_atom,-0.694771309999999,-0.694771309999999,gemini,exp4_cov,-0.694771309999999,0.0,True,False,False,False,ok
mp-985829,band_gap,1.2237,1.2237,gemini,exp4_cov,1.2237,0.0,True,False,False,False,ok
mp-985829,formation_energy_per_atom,-1.806995168541668,-1.806995168541668,gemini,exp4_cov,-1.806995168541668,0.0,True,False,False,False,ok
mp-30034,band_gap,4.4707,4.4707,gemini,exp4_cov,4.4707,0.0,True,False,False,False,ok
mp-30034,formation_energy_per_atom,-1.853706801666665,-1.853706801666665,gemini,exp4_cov,-1.853706801666665,0.0,True,False,False,False,ok
mp-22881,band_gap,3.5244,3.5244,gemini,exp4_cov,3.5244,0.0,True,False,False,False,ok
mp-22881,formation_energy_per_atom,-1.2745155149999992,-1.2745155149999992,gemini,exp4_cov,-1.2745155149999992,0.0,True,False,False,False,ok
mp-32755,band_gap,1.0395,1.0395,gemini,exp4_cov,1.0395,0.0,True,False,False,False,ok
mp-32755,formation_energy_per_atom,-1.857414943749999,-1.857414943749999,gemini,exp4_cov,-1.857414943749999,0.0,True,False,False,False,ok
mp-2715,band_gap,0.172299999999999,0.1723,gemini,exp4_cov,0.1723,9.992007221626409e-16,True,False,False,False,ok
mp-2715,formation_energy_per_atom,-0.290117705833334,-0.290117705833334,gemini,exp4_cov,-0.290117705833334,0.0,True,False,False,False,ok
mp-504759,band_gap,0.9911,0.9911,gemini,exp4_cov,0.9911,0.0,True,False,False,False,ok
mp-504759,formation_energy_per_atom,-2.631161137083333,-2.631161137083333,gemini,exp4_cov,-2.631161137083333,0.0,True,False,False,False,ok
mp-1525121,band_gap,1.687399999999999,1.6874,gemini,exp4_cov,1.6874,1.1102230246251563e-15,True,False,False,False,ok
mp-1525121,formation_energy_per_atom,0.0,0.0,gemini,exp4_cov,0.0,0.0,True,False,False,False,ok
mp-865194,band_gap,5.3798,5.3798,gemini,exp4_cov,5.3798,0.0,True,False,False,False,ok
mp-865194,formation_energy_per_atom,-4.181989037499999,-4.181989037499999,gemini,exp4_cov,-4.181989037499999,0.0,True,False,False,False,ok
mp-541610,band_gap,2.597,2.597,gemini,exp4_cov,2.597,0.0,True,False,False,False,ok
mp-541610,formation_energy_per_atom,-0.927984858749999,-0.927984858749999,gemini,exp4_cov,-0.927984858749999,0.0,True,False,False,False,ok
mp-28933,band_gap,1.7587000000000002,1.7587,gemini,exp4_cov,1.7587,2.220446049250313e-16,True,False,False,False,ok
mp-28933,formation_energy_per_atom,-0.198695136500001,-0.198695136500001,gemini,exp4_cov,-0.198695136500001,0.0,True,False,False,False,ok
mp-23205,band_gap,3.6162,3.6162,gemini,exp4_cov,3.6162,0.0,True,False,False,False,ok
mp-23205,formation_energy_per_atom,-1.3037782916666671,-1.3037782916666671,gemini,exp4_cov,-1.3037782916666671,0.0,True,False,False,False,ok
mp-985831,band_gap,0.5342,0.5342,gemini,exp4_cov,0.5342,0.0,True,False,False,False,ok
mp-985831,formation_energy_per_atom,-1.564946299374999,-1.564946299374999,gemini,exp4_cov,-1.564946299374999,0.0,True,False,False,False,ok
mp-540829,band_gap,0.710199999999999,0.7102,gemini,exp4_cov,0.7102,9.992007221626409e-16,True,False,False,False,ok
mp-540829,formation_energy_per_atom,-1.872036438333334,-1.872036438333334,gemini,exp4_cov,-1.872036438333334,0.0,True,False,False,False,ok
mp-1525632,band_gap,2.8979,2.8979,gemini,exp4_cov,2.8979,0.0,True,False,False,False,ok
mp-1525632,formation_energy_per_atom,0.0,0.0,gemini,exp4_cov,0.0,0.0,True,False,False,False,ok
mp-573815,band_gap,0.9469999999999992,0.947,gemini,exp4_cov,0.947,7.771561172376097e-16,True,False,False,False,ok
mp-573815,formation_energy_per_atom,-0.348767611458335,-0.348767611458335,gemini,exp4_cov,-0.348767611458335,0.0,True,False,False,False,ok
mp-607450,band_gap,0.229,0.229,gemini,exp4_cov,0.229,0.0,True,False,False,False,ok
mp-607450,formation_energy_per_atom,-0.235972947500002,-0.235972947500002,gemini,exp4_cov,-0.235972947500002,0.0,True,False,False,False,ok
mp-23162,band_gap,1.0479,1.0479,gemini,exp4_cov,1.0479,0.0,True,False,False,False,ok
mp-23162,formation_energy_per_atom,-1.87860569,-1.87860569,gemini,exp4_cov,-1.87860569,0.0,True,False,False,False,ok
mp-2402,band_gap,1.1286,1.1286,gemini,exp4_cov,1.1286,0.0,True,False,False,False,ok
mp-2402,formation_energy_per_atom,-0.069361268125,-0.069361268125,gemini,exp4_cov,-0.069361268125,0.0,True,False,False,False,ok
mp-9922,band_gap,1.1326,1.1326,gemini,exp4_cov,1.1326,0.0,True,False,False,False,ok
mp-9922,formation_energy_per_atom,-1.373804485859373,-1.373804485859373,gemini,exp4_cov,-1.373804485859373,0.0,True,False,False,False,ok
mp-1545216,band_gap,0.4836,0.4836,gemini,exp4_cov,0.4836,0.0,True,False,False,False,ok
mp-1545216,formation_energy_per_atom,-0.907728662126436,-0.907728662126436,gemini,exp4_cov,-0.907728662126436,0.0,True,False,False,False,ok
mp-1968,band_gap,3.824799999999999,3.8248,gemini,exp4_cov,3.8248,1.3322676295501878e-15,True,False,False,False,ok
mp-1968,formation_energy_per_atom,-3.8759289195,-3.8759289195,gemini,exp4_cov,-3.8759289195,0.0,True,False,False,False,ok
mp-29711,band_gap,0.638899999999999,0.6389,gemini,exp4_cov,0.6389,9.992007221626409e-16,True,False,False,False,ok
mp-29711,formation_energy_per_atom,-0.444227307333335,-0.444227307333335,gemini,exp4_cov,-0.444227307333335,0.0,True,False,False,False,ok
mp-2133,band_gap,0.7227,0.7227,gemini,exp4_cov,0.7227,0.0,True,False,False,False,ok
mp-2133,formation_energy_per_atom,-1.7908991124999991,-1.7908991124999991,gemini,exp4_cov,-1.7908991124999991,0.0,True,False,False,False,ok
mp-1185959,band_gap,1.133699999999999,1.1337,gemini,exp4_cov,1.1337,8.881784197001252e-16,True,False,False,False,ok
mp-1185959,formation_energy_per_atom,-1.154441889999999,-1.154441889999999,gemini,exp4_cov,-1.154441889999999,0.0,True,False,False,False,ok
mp-985278,band_gap,6.0693,6.0693,gemini,exp4_cov,6.0693,0.0,True,False,False,False,ok
mp-985278,formation_energy_per_atom,-4.467987469375,-4.467987469375,gemini,exp4_cov,-4.467987469375,0.0,True,False,False,False,ok
mp-23710,band_gap,3.709699999999999,3.7097,gemini,exp4_cov,3.7097,1.3322676295501878e-15,True,False,False,False,ok
mp-23710,formation_energy_per_atom,-0.2827190725,-0.2827190725,gemini,exp4_cov,-0.2827190725,0.0,True,False,False,False,ok
mp-341,band_gap,1.9022,1.9022,gemini,exp4_cov,1.9022,0.0,True,False,False,False,ok
mp-341,formation_energy_per_atom,-1.990905017999998,-1.990905017999998,gemini,exp4_cov,-1.990905017999998,0.0,True,False,False,False,ok
mp-32800,band_gap,2.2962,2.2962,gemini,exp4_cov,2.2962,0.0,True,False,False,False,ok
mp-32800,formation_energy_per_atom,-2.4930635934375,-2.4930635934375,gemini,exp4_cov,-2.4930635934375,0.0,True,False,False,False,ok
mp-685014,band_gap,2.0644,2.0644,gemini,exp4_cov,2.0644,0.0,True,False,False,False,ok
mp-685014,formation_energy_per_atom,-1.068962764541666,-1.068962764541666,gemini,exp4_cov,-1.068962764541666,0.0,True,False,False,False,ok
mp-559798,band_gap,4.9116,4.9116,gemini,exp4_cov,4.9116,0.0,True,False,False,False,ok
mp-559798,formation_energy_per_atom,-2.23065729,-2.23065729,gemini,exp4_cov,-2.23065729,0.0,True,False,False,False,ok
mp-1080821,band_gap,0.7896000000000001,0.7896,gemini,exp4_cov,0.7896,1.1102230246251563e-16,True,False,False,False,ok
mp-1080821,formation_energy_per_atom,-3.19318655375,-3.19318655375,gemini,exp4_cov,-3.19318655375,0.0,True,False,False,False,ok
mp-540625,band_gap,1.7063,1.7063,gemini,exp4_cov,1.7063,0.0,True,False,False,False,ok
mp-540625,formation_energy_per_atom,-0.5793224153125001,-0.5793224153125001,gemini,exp4_cov,-0.5793224153125001,0.0,True,False,False,False,ok
mp-1025442,band_gap,1.3846999999999992,1.3847,gemini,exp4_cov,1.3847,8.881784197001252e-16,True,False,False,False,ok
mp-1025442,formation_energy_per_atom,-0.44096969,-0.44096969,gemini,exp4_cov,-0.44096969,0.0,True,False,False,False,ok
mp-556911,band_gap,1.6921,1.6921,gemini,exp4_cov,1.6921,0.0,True,False,False,False,ok
mp-556911,formation_energy_per_atom,-2.590574678333332,-2.590574678333332,gemini,exp4_cov,-2.590574678333332,0.0,True,False,False,False,ok
mp-23263,band_gap,2.9266,2.9266,gemini,exp4_cov,2.9266,0.0,True,False,False,False,ok
mp-23263,formation_energy_per_atom,-2.423042803749999,-2.423042803749999,gemini,exp4_cov,-2.423042803749999,0.0,True,False,False,False,ok
mp-16911,band_gap,1.9539,1.9539,gemini,exp4_cov,1.9539,0.0,True,False,False,False,ok
mp-16911,formation_energy_per_atom,-0.955290041071428,-0.955290041071428,gemini,exp4_cov,-0.955290041071428,0.0,True,False,False,False,ok
mp-1705,band_gap,0.5057,0.5057,gemini,exp4_cov,0.5057,0.0,True,False,False,False,ok
mp-1705,formation_energy_per_atom,-1.74803409,-1.74803409,gemini,exp4_cov,-1.74803409,0.0,True,False,False,False,ok
mp-561197,band_gap,5.5366,5.5366,gemini,exp4_cov,5.5366,0.0,True,False,False,False,ok
mp-561197,formation_energy_per_atom,-3.404466658305554,-3.404466658305554,gemini,exp4_cov,-3.404466658305554,0.0,True,False,False,False,ok
mp-23183,band_gap,4.299799999999999,4.2998,gemini,exp4_cov,4.2998,8.881784197001252e-16,True,False,False,False,ok
mp-23183,formation_energy_per_atom,-2.585905556250001,-2.585905556250001,gemini,exp4_cov,-2.585905556250001,0.0,True,False,False,False,ok
mp-23280,band_gap,3.9873,3.9873,gemini,exp4_cov,3.9873,0.0,True,False,False,False,ok
mp-23280,formation_energy_per_atom,-0.755685861249999,-0.755685861249999,gemini,exp4_cov,-0.755685861249999,0.0,True,False,False,False,ok
mp-1524462,band_gap,2.7061,2.7061,gemini,exp4_cov,2.7061,0.0,True,False,False,False,ok
mp-1524462,formation_energy_per_atom,0.0,0.0,gemini,exp4_cov,0.0,0.0,True,False,False,False,ok
mp-706630,band_gap,3.606099999999999,3.606,gemini,exp4_cov,3.606,9.999999999932284e-05,True,False,False,False,ok
mp-706630,formation_energy_per_atom,-0.095264628645833,-0.095264628645833,gemini,exp4_cov,-0.095264628645833,0.0,True,False,False,False,ok
mp-541837,band_gap,0.3769,0.3769,gemini,exp4_cov,0.3769,0.0,True,False,False,False,ok
mp-541837,formation_energy_per_atom,-0.434076935437502,-0.434076935437502,gemini,exp4_cov,-0.434076935437502,0.0,True,False,False,False,ok
mp-1819,band_gap,2.028799999999999,2.0288,gemini,exp4_cov,2.0288,8.881784197001252e-16,True,False,False,False,ok
mp-1819,formation_energy_per_atom,-1.839006646249989,-1.839006646249989,gemini,exp4_cov,-1.839006646249989,0.0,True,False,False,False,ok
mp-7988,band_gap,0.583199999999999,0.5832,gemini,exp4_cov,0.5832,9.992007221626409e-16,True,False,False,False,ok
mp-7988,formation_energy_per_atom,-1.180246544770117,-1.180246544770117,gemini,exp4_cov,-1.180246544770117,0.0,True,False,False,False,ok
mp-2049132,band_gap,0.216299999999999,0.2163,gemini,exp4_cov,0.2163,9.992007221626409e-16,True,False,False,False,ok
mp-2049132,formation_energy_per_atom,-0.298604841000002,-0.298604841000002,gemini,exp4_cov,-0.298604841000002,0.0,True,False,False,False,ok
mp-7943,band_gap,0.3285,0.3285,gemini,exp4_cov,0.3285,0.0,True,False,False,False,ok
mp-7943,formation_energy_per_atom,-0.588209097083334,-0.588209097083334,gemini,exp4_cov,-0.588209097083334,0.0,True,False,False,False,ok
mp-30792,band_gap,0.1566,0.1566,gemini,exp4_cov,0.1566,0.0,True,False,False,False,ok
mp-30792,formation_energy_per_atom,-0.269950954999998,-0.269950954999998,gemini,exp4_cov,-0.269950954999998,0.0,True,False,False,False,ok
mp-352,band_gap,4.0165,4.0165,gemini,exp4_cov,4.0165,0.0,True,False,False,False,ok
mp-352,formation_energy_per_atom,-4.019811040833332,-4.019811040833332,gemini,exp4_cov,-4.019811040833332,0.0,True,False,False,False,ok
mp-15954,band_gap,0.2625,0.2625,gemini,exp4_cov,0.2625,0.0,True,False,False,False,ok
mp-15954,formation_energy_per_atom,-0.5725928316666651,-0.5725928316666651,gemini,exp4_cov,-0.5725928316666651,0.0,True,False,False,False,ok
mp-23165,band_gap,0.8929,0.8929,gemini,exp4_cov,0.8929,0.0,True,False,False,False,ok
mp-23165,formation_energy_per_atom,-0.6577550981249981,-0.6577550981249981,gemini,exp4_cov,-0.6577550981249981,0.0,True,False,False,False,ok
mp-2251,band_gap,0.984,0.984,gemini,exp4_cov,0.984,0.0,True,False,False,False,ok
mp-2251,formation_energy_per_atom,-0.4825014221875,-0.4825014221875,gemini,exp4_cov,-0.4825014221875,0.0,True,False,False,False,ok
mp-181,band_gap,0.216299999999999,0.2163,gemini,exp4_cov,0.2163,9.992007221626409e-16,True,False,False,False,ok
mp-181,formation_energy_per_atom,-0.1726160249375,-0.1726160249375,gemini,exp4_cov,-0.1726160249375,0.0,True,False,False,False,ok
mp-2340,band_gap,1.7361,1.7361,gemini,exp4_cov,1.7361,0.0,True,False,False,False,ok
mp-2340,formation_energy_per_atom,-1.2980963948563211,-1.2980963948563211,gemini,exp4_cov,-1.2980963948563211,0.0,True,False,False,False,ok
mp-1443,band_gap,3.1684,3.1684,gemini,exp4_cov,3.1684,0.0,True,False,False,False,ok
mp-1443,formation_energy_per_atom,-2.537928646818182,-2.537928646818182,gemini,exp4_cov,-2.537928646818182,0.0,True,False,False,False,ok
mp-2697,band_gap,2.8495,2.8495,gemini,exp4_cov,2.8495,0.0,True,False,False,False,ok
mp-2697,formation_energy_per_atom,-2.204479133333331,-2.204479133333331,gemini,exp4_cov,-2.204479133333331,0.0,True,False,False,False,ok
mp-680463,band_gap,0.391399999999999,0.3914,gemini,exp4_cov,0.3914,9.992007221626409e-16,True,False,False,False,ok
mp-680463,formation_energy_per_atom,-0.157726345384613,-0.157726345384613,gemini,exp4_cov,-0.157726345384613,0.0,True,False,False,False,ok
mp-542810,band_gap,1.9674,1.9674,gemini,exp4_cov,1.9674,0.0,True,False,False,False,ok
mp-542810,formation_energy_per_atom,-0.159580558906249,-0.159580558906249,gemini,exp4_cov,-0.159580558906249,0.0,True,False,False,False,ok
mp-971787,band_gap,1.1332,1.1332,gemini,exp4_cov,1.1332,0.0,True,False,False,False,ok
mp-971787,formation_energy_per_atom,-1.208906696666668,-1.208906696666668,gemini,exp4_cov,-1.208906696666668,0.0,True,False,False,False,ok
mp-1105,band_gap,2.2352,2.2352,gemini,exp4_cov,2.2352,0.0,True,False,False,False,ok
mp-1105,formation_energy_per_atom,-2.170192663333334,-2.170192663333334,gemini,exp4_cov,-2.170192663333334,0.0,True,False,False,False,ok
mp-619575,band_gap,2.5175,2.5175,gemini,exp5_structured,2.5175,0.0,True,False,False,False,ok
mp-619575,formation_energy_per_atom,-0.6182932559375001,-0.6182932559375001,gemini,exp5_structured,-0.6182932559375001,0.0,True,False,False,False,ok
mp-9851,band_gap,0.1063,0.1063,gemini,exp5_structured,0.1063,0.0,True,False,False,False,ok
mp-9851,formation_energy_per_atom,-0.630045229146825,-0.630045229146825,gemini,exp5_structured,-0.630045229146825,0.0,True,False,False,False,ok
mp-2793,band_gap,0.262799999999999,0.2628,gemini,exp5_structured,0.2628,9.992007221626409e-16,True,False,False,False,ok
mp-2793,formation_energy_per_atom,-0.140219074531245,-0.140219074531245,gemini,exp5_structured,-0.140219074531245,0.0,True,False,False,False,ok
mp-23184,band_gap,4.7135,4.7135,gemini,exp5_structured,4.7135,0.0,True,False,False,False,ok
mp-23184,formation_energy_per_atom,-1.0426612775,-1.0426612775,gemini,exp5_structured,-1.0426612775,0.0,True,False,False,False,ok
mp-1213622,band_gap,0.5263,0.5263,gemini,exp5_structured,0.5263,0.0,True,False,False,False,ok
mp-1213622,formation_energy_per_atom,-1.5970489985714291,-1.5970489985714291,gemini,exp5_structured,-1.5970489985714291,0.0,True,False,False,False,ok
mp-30140,band_gap,4.1443,4.1443,gemini,exp5_structured,4.1443,0.0,True,False,False,False,ok
mp-30140,formation_energy_per_atom,-0.836349655000001,-0.836349655,gemini,exp5_structured,-0.836349655,9.992007221626409e-16,True,False,False,False,ok
mp-1232276,band_gap,0.4328,0.4328,gemini,exp5_structured,0.4328,0.0,True,False,False,False,ok
mp-1232276,formation_energy_per_atom,-2.021422001041666,-2.021422001041666,gemini,exp5_structured,-2.021422001041666,0.0,True,False,False,False,ok
mp-1227290,band_gap,0.1101,0.1101,gemini,exp5_structured,0.1101,0.0,True,False,False,False,ok
mp-1227290,formation_energy_per_atom,-0.006925372499999,-0.006925372499999,gemini,exp5_structured,-0.006925372499999,0.0,True,False,False,False,ok
mp-1170,band_gap,1.514799999999999,1.5148,gemini,exp5_structured,1.5148,8.881784197001252e-16,True,False,False,False,ok
mp-1170,formation_energy_per_atom,-0.473969728541665,-0.473969728541665,gemini,exp5_structured,-0.473969728541665,0.0,True,False,False,False,ok
mp-32633,band_gap,0.5265000000000001,0.5265000000000001,gemini,exp5_structured,0.5265000000000001,0.0,True,False,False,False,ok
mp-32633,formation_energy_per_atom,-1.930073411158088,-1.930073411158088,gemini,exp5_structured,-1.930073411158088,0.0,True,False,False,False,ok
mp-1195922,band_gap,0.376,0.376,gemini,exp5_structured,0.376,0.0,True,False,False,False,ok
mp-1195922,formation_energy_per_atom,-0.417257172291664,-0.417257172291664,gemini,exp5_structured,-0.417257172291664,0.0,True,False,False,False,ok
mp-254,band_gap,7.6164,7.6164,gemini,exp5_structured,7.6164,0.0,True,False,False,False,ok
mp-254,formation_energy_per_atom,-4.452365858958333,-4.452365858958333,gemini,exp5_structured,-4.452365858958333,0.0,True,False,False,False,ok
mp-18299,band_gap,0.2155,0.2155,gemini,exp5_structured,0.2155,0.0,True,False,False,False,ok
mp-18299,formation_energy_per_atom,-3.992617684583336,-3.992617684583336,gemini,exp5_structured,-3.992617684583336,0.0,True,False,False,False,ok
mp-23185,band_gap,2.8624,2.8624,gemini,exp5_structured,2.8624,0.0,True,False,False,False,ok
mp-23185,formation_energy_per_atom,-0.857616325999999,-0.857616325999999,gemini,exp5_structured,-0.857616325999999,0.0,True,False,False,False,ok
mp-23290,band_gap,1.7917,1.7917,gemini,exp5_structured,1.7917,0.0,True,False,False,False,ok
mp-23290,formation_energy_per_atom,-0.475064009999998,-0.475064009999998,gemini,exp5_structured,-0.475064009999998,0.0,True,False,False,False,ok
mp-30031,band_gap,3.8971,3.8971,gemini,exp5_structured,3.8971,0.0,True,False,False,False,ok
mp-30031,formation_energy_per_atom,-1.89441126,-1.89441126,gemini,exp5_structured,-1.89441126,0.0,True,False,False,False,ok
mp-555908,band_gap,2.2721,2.2721,gemini,exp5_structured,2.2721,0.0,True,False,False,False,ok
mp-555908,formation_energy_per_atom,-2.341685073333334,-2.341685073333334,gemini,exp5_structured,-2.341685073333334,0.0,True,False,False,False,ok
mp-22398,band_gap,3.1061,3.1061,gemini,exp5_structured,3.1061,0.0,True,False,False,False,ok
mp-22398,formation_energy_per_atom,-2.648772015416667,-2.648772015416667,gemini,exp5_structured,-2.648772015416667,0.0,True,False,False,False,ok
mp-27628,band_gap,1.3552,1.3552,gemini,exp5_structured,1.3552,0.0,True,False,False,False,ok
mp-27628,formation_energy_per_atom,-0.3329571455,-0.3329571455,gemini,exp5_structured,-0.3329571455,0.0,True,False,False,False,ok
mp-1212833,band_gap,0.3912,0.3912,gemini,exp5_structured,0.3912,0.0,True,False,False,False,ok
mp-1212833,formation_energy_per_atom,-0.299415060454546,-0.299415060454546,gemini,exp5_structured,-0.299415060454546,0.0,True,False,False,False,ok
mp-571518,band_gap,1.9169,1.9169,gemini,exp5_structured,1.9169,0.0,True,False,False,False,ok
mp-571518,formation_energy_per_atom,-0.946381717857144,-0.946381717857144,gemini,exp5_structured,-0.946381717857144,0.0,True,False,False,False,ok
